title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Bread and Roses,2000-05-10,0,0,90,6.2,110,37691,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Python,2000-08-09,0,0,89,5.1,99,41275,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bruce Lee: A Warrior's Journey,2000-10-22,0,0,88,7.506,100,37588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Days,2000-08-30,0,333843,86,7.5,82,14273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Panic,2000-12-01,1000000,779137,82,6.3,88,20637,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
If These Walls Could Talk 2,2000-03-05,0,0,80,6.7,96,28031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Faust: Love of the Damned,2000-11-01,0,0,76,5.02,98,64883,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Claim,2000-12-29,0,0,76,6.0,120,44853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Picking Up the Pieces,2000-05-26,0,0,76,4.4,95,31774,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
John Henry,2000-05-27,0,0,75,7.3,10,197725,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Waking the Dead,2000-03-24,8500000,327418,74,6.2,105,37722,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Maybe Baby,2000-06-02,0,0,75,5.28,104,13966,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Timecode,2000-03-22,4000000,0,72,5.66,97,36234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Things You Can Tell Just by Looking at Her,2000-01-22,0,1433668,72,5.9,109,20067,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
RKO 281,2000-04-07,0,0,70,6.4,84,50008,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Spiders,2000-01-01,0,0,70,4.5,94,40039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Psycho Beach Party,2000-08-06,1500000,268117,70,5.85,95,27723,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Other Me,2000-09-08,0,0,69,5.7,90,39242,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Screwed,2000-05-12,10000000,7201701,69,5.688,81,19419,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVP: Most Valuable Primate,2000-08-11,4,1,68,4.8,85,32834,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fail Safe,2000-04-09,0,0,68,7.007,86,31067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
The Broken Hearts Club: A Romantic Comedy,2000-02-01,1000000,1744858,67,6.6,96,22597,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Filth and the Fury,2000-03-29,0,0,64,7.2,108,27745,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
I Dreamed of Africa,2000-05-05,34000000,14400327,64,5.6,114,21311,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Guilty,2000-06-01,700000,0,63,5.659,108,55101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The House of Mirth,2000-09-23,10000000,5164404,62,6.5,140,25520,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Tao of Steve,2000-08-04,0,4,62,6.04,87,20438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Santa Who?,2000-12-03,0,0,60,5.45,92,42332,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Daria in 'Is It Fall Yet?',2000-08-27,0,0,59,7.4,75,44756,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thomas and the Magic Railroad,2000-07-14,19000000,19748009,59,5.4,84,16110,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Beautiful Creatures,2000-08-23,0,313768,59,5.8,85,15940,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Ultimate Christmas Present,2000-12-01,0,0,58,5.5,85,71887,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
On the Beach,2000-05-28,0,0,58,6.1,195,30944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tweety's High Flying Adventure,2000-09-12,0,0,57,6.7,72,89473,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chain of Fools,2000-09-22,20000000,0,57,5.7,96,20682,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rip Girls,2000-04-22,0,0,56,6.4,87,64269,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
Love's Labour's Lost,2000-03-31,13000000,299792,54,5.6,93,51333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Cut,2000-02-23,0,0,55,4.264,82,10205,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
The Calling,2000-01-01,0,0,53,5.0,89,47191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Phantom of the Megaplex,2000-11-10,0,0,53,6.0,89,26450,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Harrison's Flowers,2000-09-23,0,0,53,6.6,130,25014,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Quints,2000-08-18,0,0,52,5.5,83,101514,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Britannic,2000-01-10,0,0,51,6.7,93,59709,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Greenfingers,2000-10-01,0,1443067,51,6.4,91,33379,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Where the Money Is,2000-04-14,0,0,51,6.0,89,31776,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Golden Bowl,2000-05-14,15000000,5753678,51,6.098,130,29946,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Jack Frost 2: The Revenge of the Mutant Killer Snowman,2000-11-21,0,0,51,4.431,91,27320,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000-11-05,0,0,50,7.8,288,130824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Color of Friendship,2000-02-05,0,0,50,7.0,87,92620,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Dinner Rush,2000-09-01,2000000,1075504,50,7.41,99,22617,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Harry Potter and the Philosopher's Stone,2001-11-16,125000000,976475550,23992,7.917,152,671,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Fellowship of the Ring,2001-12-18,93000000,871368364,22180,8.394,179,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Monsters, Inc.",2001-11-01,115000000,579707738,16391,7.826,92,585,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shrek,2001-05-18,60000000,487853320,14828,7.712,90,808,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Donnie Darko,2001-10-24,6000000,7500000,10985,7.786,114,141,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
Ocean's Eleven,2001-12-07,85000000,450717150,10250,7.421,116,161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Beautiful Mind,2001-12-11,60000000,313542341,9028,7.853,135,453,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Fast and the Furious,2001-06-22,38000000,207283925,8658,6.935,106,9799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jurassic Park III,2001-07-18,93000000,368780809,6244,6.119,92,331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Mummy Returns,2001-05-04,98000000,443280904,6104,6.329,130,1734,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pearl Harbor,2001-05-21,140000000,449220945,5629,6.94,183,676,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
The Others,2001-08-02,17000000,209947037,5559,7.619,101,1933,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Lara Croft: Tomb Raider,2001-06-11,115000000,274703340,5467,5.866,100,1995,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
A.I. Artificial Intelligence,2001-06-29,100000000,235926552,5458,7.036,146,644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Mulholland Drive,2001-06-06,15000000,20271129,5263,7.837,147,1018,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Training Day,2001-10-05,45000000,104876233,5018,7.467,122,2034,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Black Hawk Down,2001-12-28,92000000,172989651,4900,7.363,145,855,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Bridget Jones's Diary,2001-04-13,25000000,281929795,4421,6.752,97,634,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Princess Diaries,2001-08-03,37000000,165335153,4367,6.938,115,9880,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
American Pie 2,2001-08-10,30000000,287553595,4332,6.208,108,2770,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Atlantis: The Lost Empire,2001-06-02,120000000,186053725,4126,6.969,95,10865,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Hannibal,2001-02-08,87000000,351692268,4078,6.758,131,9740,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Moulin Rouge!,2001-05-24,52500000,179213434,4034,7.594,128,824,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Scary Movie 2,2001-07-04,45000000,141220678,3979,5.779,83,4248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Royal Tenenbaums,2001-10-05,21000000,71441250,3946,7.488,110,9428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zoolander,2001-09-28,28000000,60780981,3860,6.187,90,9398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blow,2001-04-04,53000000,83282296,3830,7.367,124,4133,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vanilla Sky,2001-01-22,68000000,203388341,3562,6.806,136,1903,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0
Planet of the Apes,2001-07-25,100000000,362211740,3478,5.724,119,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rush Hour 2,2001-08-03,90000000,347325802,3423,6.7,90,5175,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legally Blonde,2001-07-13,18000000,141774679,3363,6.731,96,8835,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Enemy at the Gates,2001-03-14,68000000,96976270,3069,7.387,131,853,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Spy Kids,2001-03-18,35000000,147934180,2993,5.77,88,10054,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A Knight's Tale,2001-05-11,65000000,117487473,2650,6.862,132,9476,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Shallow Hal,2001-11-01,40000000,141069860,2534,6.145,114,9889,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jeepers Creepers,2001-07-01,10000000,59217789,2523,6.447,90,8922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
From Hell,2001-02-08,35000000,74558115,2442,6.691,122,768,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Swordfish,2001-06-07,102000000,147080413,2319,6.209,99,9705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
K-PAX,2001-10-22,48000000,50315140,2029,7.188,120,167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
I Am Sam,2001-12-28,22000000,92542418,1997,7.573,132,10950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Evolution,2001-06-08,80000000,98376292,1910,6.041,101,9397,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spy Game,2001-11-18,115000000,143049560,1776,6.919,126,1535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Thir13en Ghosts,2001-10-26,42000000,68467960,1768,6.21,91,9378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Not Another Teen Movie,2001-12-07,16000000,66468332,1733,5.782,89,11397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serendipity,2001-10-05,28000000,77516304,1660,6.885,90,9778,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Along Came a Spider,2001-04-06,60000000,105178561,1560,6.3,104,2043,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Rat Race,2001-08-17,48000000,85498534,1534,6.234,112,9896,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Dolittle 2,2001-06-22,70000000,176104344,1479,5.309,87,10808,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
The Wedding Planner,2001-01-26,35000000,94728529,1468,5.929,103,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ali,2001-12-10,107000000,87713825,1466,6.773,157,8489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cats & Dogs,2001-07-04,60000000,93375151,1417,5.381,87,10992,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Score,2001-07-13,68000000,113579918,1391,6.682,124,11371,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
The One,2001-11-02,49000000,72689126,1337,6.126,87,10796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Man Who Wasn't There,2001-10-26,20000000,0,1328,7.571,116,10778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jay and Silent Bob Strike Back,2001-08-24,22000000,33788161,1312,6.408,104,2294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy: The Spirits Within,2001-07-02,137000000,85131830,1271,6.181,106,2114,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
Behind Enemy Lines,2001-11-30,40000000,91753202,1234,6.292,106,8007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
The Mexican,2001-03-01,57000000,147845033,1227,5.888,123,6073,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ghost World,2001-07-20,7000000,0,1178,7.11,111,1548,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kate & Leopold,2001-12-25,48000000,76019048,1170,6.326,118,11232,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Save the Last Dance,2001-01-12,13000000,131706809,1144,6.566,113,9816,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
Sweet November,2001-02-16,40000000,65754228,1126,6.853,119,1921,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Jason X,2001-11-09,11000000,16951798,1116,4.809,91,11470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Lady and the Tramp II: Scamp's Adventure,2001-02-18,0,0,1103,6.392,69,18269,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The Animal,2001-06-01,22000000,84772742,1062,5.088,84,11090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Castle,2001-10-19,72000000,27642707,1043,7.109,131,2100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Joy Ride,2001-10-05,23000000,36642838,987,6.481,97,10866,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Kiss of the Dragon,2001-07-06,25000000,64437847,987,6.812,98,2140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Black Knight,2001-11-21,50000000,33422806,969,5.4,95,11469,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Frailty,2001-11-17,11000000,17423030,964,6.976,100,12149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Barbie in the Nutcracker,2001-09-30,0,0,924,6.8,76,15167,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ghosts of Mars,2001-08-24,28000000,14010832,917,5.154,98,10016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Gosford Park,2001-11-07,19800000,87754044,919,6.87,137,5279,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Super Troopers,2001-01-18,1200000,18492362,906,6.597,100,39939,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Osmosis Jones,2001-08-10,75000000,13596911,899,6.51,95,12610,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Glass House,2001-09-14,30000000,23619609,841,5.867,107,2176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bandits,2001-10-12,75000000,67631903,838,6.27,123,3172,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster's Ball,2001-06-07,4000000,44909486,815,6.762,113,1365,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
How High,2001-12-21,12000000,31155435,808,6.297,93,8386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pledge,2001-01-19,35000000,29419291,798,6.567,123,5955,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Don't Say a Word,2001-09-28,50000000,100020092,781,6.216,113,12103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Jimmy Neutron: Boy Genius,2001-12-21,25000000,80936232,766,5.918,83,12589,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Heartbreakers,2001-03-23,35000000,57756408,764,6.045,123,10833,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Session 9,2001-08-10,1500000,1612259,761,6.13,100,10972,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Waking Life,2001-10-19,0,3176880,757,7.518,99,9081,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
America's Sweethearts,2001-07-17,64400000,138191428,714,5.699,102,11467,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hole,2001-04-20,0,7819851,704,6.2,102,467,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Original Sin,2001-05-08,42000000,35402320,694,6.071,118,2057,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Wet Hot American Summer,2001-07-27,5000000,295206,674,6.3,97,2171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Curse of the Jade Scorpion,2001-08-05,0,0,667,6.579,103,2779,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rock Star,2001-09-04,57000000,19334145,630,6.712,105,12508,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Joe Dirt,2001-04-10,17700000,30987695,629,5.599,91,10956,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
The Majestic,2001-12-21,72000000,37317558,615,6.775,152,11086,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15 Minutes,2001-03-01,60000000,56359980,610,5.918,120,2749,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Driven,2001-04-27,94000000,54744738,607,5.175,116,10477,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Just Visiting,2001-04-06,35000000,16176732,580,4.628,88,56715,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3000 Miles to Graceland,2001-02-23,62000000,18720175,537,5.828,125,12138,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Crocodile Dundee in Los Angeles,2001-04-12,21150000,39438674,525,5.23,95,9290,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tremors 3: Back to Perfection,2001-10-02,6000000,0,516,5.777,100,10829,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
The Believer,2001-08-23,1500000,1309316,514,6.917,98,4012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The 51st State,2001-12-07,27000000,12881605,505,6.106,93,1613,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bubble Boy,2001-08-24,0,0,492,5.706,84,9683,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mean Machine,2001-12-26,0,0,486,6.233,99,9991,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Valentine,2001-02-02,10000000,16300000,453,5.436,96,10984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Captain Corelli's Mandolin,2001-04-18,57000000,62112895,451,5.929,131,1722,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Intimacy,2001-01-20,0,0,450,6.409,119,11845,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Heist,2001-11-09,35000000,28500000,448,6.324,107,11088,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Saving Silverman,2001-02-09,22000000,19351569,442,5.5,90,10878,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scooby-Doo! and the Cyber Chase,2001-10-09,0,0,439,7.4,73,15601,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hearts in Atlantis,2001-09-07,31000000,24185781,438,6.763,101,11313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Antitrust,2001-01-11,30000000,18195610,437,5.992,108,9989,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lost and Delirious,2001-01-21,0,0,426,6.9,103,17612,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hardball,2001-09-14,32000000,40222729,413,6.4,106,20857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Tailor of Panama,2001-03-30,21000000,28008462,400,6.1,109,2575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Riding in Cars with Boys,2001-10-19,48000000,35743308,397,6.8,132,11091,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Replicant,2001-05-11,17000000,894844,392,5.795,100,10596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Exit Wounds,2001-03-13,50000000,79958599,385,5.627,101,10877,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bully,2001-06-15,0,480811,382,6.634,113,9517,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Angel Eyes,2001-05-15,53000000,29700000,369,6.102,102,5852,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Down to Earth,2001-02-16,49000000,71186502,356,5.5,87,16300,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Impostor,2001-12-03,40000000,8694320,353,6.153,102,4965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Life as a House,2001-10-25,18000000,0,349,7.092,125,11457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Domestic Disturbance,2001-10-28,75000000,54249294,347,5.8,89,11456,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Birthday Girl,2001-09-06,13000000,0,346,5.884,93,2084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Freddy Got Fingered,2001-04-18,14000000,14343028,340,4.569,87,13166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Someone Like You...,2001-03-30,23000000,38689940,331,6.0,97,12658,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Conspiracy,2001-05-19,0,0,325,7.268,96,12900,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
The Shipping News,2001-12-18,38000000,24690441,322,6.332,111,6440,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Cruel Intentions 2,2001-03-13,0,0,320,4.9,87,5458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hedwig and the Angry Inch,2001-07-20,0,0,309,7.495,95,13403,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Dagon,2001-10-12,4800000,0,306,6.279,95,10836,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Crazy/Beautiful,2001-06-29,13000000,16929123,295,6.6,99,10691,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Recess: School's Out,2001-01-27,10000000,44460850,288,6.533,82,19405,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Knockaround Guys,2001-09-07,15000000,12000000,284,5.908,92,7501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
One Night at McCool's,2001-04-19,0,0,279,5.79,93,2144,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halloweentown II: Kalabar's Revenge,2001-10-12,0,0,275,6.905,81,34205,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
In the Bedroom,2001-11-23,1700000,0,275,6.911,130,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Monkeybone,2001-02-23,75000000,5409517,273,5.2,93,23685,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Josie and the Pussycats,2001-04-06,22000000,0,256,5.5,98,19366,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
What's the Worst That Could Happen?,2001-05-31,60000000,38400000,256,5.4,94,14034,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Boy,2001-06-27,16000000,29381649,254,7.2,130,16161,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
